postId,Score,userId,ViewCount,CommentCount,Reputation,Views,UpVotes,DownVotes
4592,28,449,0,1,12813,1089,1607,57
4663,18,439,2764,0,2031,268,152,1
4690,13,881,0,1,1118,62,6,2
4700,40,1991,35854,2,668,120,68,1
4702,24,1146,0,5,1086,189,73,6
4712,19,199,0,1,1815,188,149,3
4713,17,199,4854,0,1815,188,149,3
4716,16,159,0,0,18283,3781,1014,59
4717,21,1082,24319,1,106,11,5,0
4720,12,1124,0,3,3000,456,140,7
4768,16,2079,3227,5,183,6,4,0
4772,19,5792,0,5,1053,166,0,0
4773,12,1737,0,2,459,38,32,0
4776,12,1108,0,0,3555,386,347,1
4831,16,776,6044,0,1895,312,225,1
4833,23,919,0,1,87393,20932,11273,779
4837,13,919,0,7,87393,20932,11273,779
4850,12,919,0,18,87393,20932,11273,779
4861,13,1036,0,3,8236,1305,11442,43
4885,14,919,0,1,87393,20932,11273,779
4895,12,2456,0,4,376,40,18,0
4901,13,776,3527,3,1895,312,225,1
4926,12,1329,0,5,1665,335,91,5
4940,12,930,0,0,31170,5529,10523,214
4960,28,1934,0,7,4957,578,329,11
4961,18,749,3881,3,292,35,6,0
4964,13,1894,4614,0,269,40,5,0
4965,18,930,0,6,31170,5529,10523,214
4968,58,2166,0,0,397,21,4,0
4978,12,2171,1096,0,63,7,2,0
4979,14,495,0,3,2092,272,32,4
4984,13,511,0,1,1796,516,33,4
4997,12,2182,3252,0,163,10,6,0
5007,29,196,34044,3,6140,649,497,114
5009,23,696,0,6,2282,182,136,18
5015,12,1381,3218,3,3533,299,910,34
5019,39,74,0,0,2316,1126,74,65
5020,28,2144,0,1,471,23,4,0
5022,22,1573,0,0,673,162,26,0
5026,68,2199,37011,10,111,15,3,0
5028,18,1808,0,2,768,287,3,0
5039,16,1934,0,5,4957,578,329,11
5059,28,961,0,1,620,73,86,3
5080,16,930,0,1,31170,5529,10523,214
5115,29,1808,4280,6,768,287,3,0
5116,25,887,0,1,18187,1660,230,4
5117,64,1118,0,5,935,278,88,2
5118,35,1028,0,3,360,45,30,2
5121,18,485,0,1,2908,265,444,11
5122,20,74,0,6,2316,1126,74,65
5123,19,74,0,3,2316,1126,74,65
5124,40,74,0,6,2316,1126,74,65
5125,34,74,0,0,2316,1126,74,65
5126,13,1789,0,0,197,4,0,0
5130,13,930,0,0,31170,5529,10523,214
5131,13,887,0,1,18187,1660,230,4
5132,14,887,0,0,18187,1660,230,4
5133,29,887,0,1,18187,1660,230,4
5135,71,2091,30581,5,631,67,10,0
5138,79,1390,0,7,10476,1165,602,34
5140,20,88,0,4,14082,3320,4235,126
5145,30,2077,0,3,86,11,15,0
5155,35,74,0,2,2316,1126,74,65
5160,13,1307,2431,0,4128,5025,600,10
5184,12,8,1575,3,6764,1089,604,25
5185,14,1475,0,2,347,12,10,2
5210,12,307,0,2,4829,1088,692,3
5229,12,183,0,1,22625,4069,2496,45
5235,12,400,17429,5,213,14,0,0
5238,13,183,3751,2,22625,4069,2496,45
5241,12,196,0,3,6140,649,497,114
5249,16,183,470,6,22625,4069,2496,45
5250,14,582,7749,0,2400,293,692,23
5252,13,2116,0,5,18088,3899,3274,43
5253,38,1950,98109,6,345,73,7,0
5256,42,1390,0,0,10476,1165,602,34
5278,41,253,3963,3,5309,1147,1160,5
5280,41,930,0,3,31170,5529,10523,214
5292,49,1808,43320,4,768,287,3,0
5296,24,5,0,1,6792,1145,662,5
5301,31,1108,0,5,3555,386,347,1
5304,15,1991,2496,0,668,120,68,1
5311,14,88,0,14,14082,3320,4235,126
5320,19,930,0,1,31170,5529,10523,214
5325,17,279,0,3,6176,374,578,8
5344,40,199,16006,0,1815,188,149,3
5345,35,930,0,5,31170,5529,10523,214
5347,24,634,3776,6,426,47,8,0
5350,30,1979,0,1,1588,141,66,7
5354,12,1973,8624,4,387,74,18,0
5355,14,1739,0,4,8772,881,154,8
5358,19,449,0,13,12813,1089,1607,57
5373,14,2020,0,0,565,80,81,0
5375,15,1050,0,2,478,53,39,2
5387,14,82,4277,3,685,49,68,0
5398,12,930,0,4,31170,5529,10523,214
5414,16,52,1016,0,861,62,12,0
5417,14,1307,0,0,4128,5025,600,10
5418,39,183,1764,2,22625,4069,2496,45
5433,13,1657,0,3,1058,204,44,6
5447,12,919,0,0,87393,20932,11273,779
5450,16,2367,6188,6,83,19,0,0
5455,14,2126,0,2,4536,798,642,5
5456,20,2077,0,1,86,11,15,0
5459,16,1118,0,4,935,278,88,2
5465,41,795,28622,1,5606,967,1547,8
5470,23,199,0,5,1815,188,149,3
5472,15,449,0,1,12813,1089,1607,57
5538,13,919,0,0,87393,20932,11273,779
5543,22,1381,2276,1,3533,299,910,34
5564,28,2126,0,2,4536,798,642,5
5579,12,449,0,0,12813,1089,1607,57
5581,63,1670,0,3,1589,209,35,0
5591,27,2407,2531,5,348,28,2,0
5592,23,887,0,9,18187,1660,230,4
5597,20,1973,342,1,387,74,18,0
5622,12,1909,0,2,6524,681,150,6
5686,18,2479,10291,5,191,1,0,0
5687,21,1307,0,2,4128,5025,600,10
5710,16,1106,0,4,2410,140,202,2
5747,30,1329,4264,2,1665,335,91,5
5748,12,582,0,3,2400,293,692,23
5750,37,888,5282,3,315,21,8,0
5753,28,919,0,5,87393,20932,11273,779
5754,48,919,0,7,87393,20932,11273,779
5756,12,2526,0,3,356,54,2,0
5773,40,2539,0,2,521,18,1,0
5774,47,2540,23592,0,236,32,2,0
5777,35,930,0,2,31170,5529,10523,214
5778,12,2116,0,6,18088,3899,3274,43
5782,16,1643,7158,5,615,122,195,0
5790,13,2116,0,7,18088,3899,3274,43
5831,14,2293,449,0,213,8,4,0
5859,12,2587,2223,0,61,5,0,0
5881,14,449,0,2,12813,1089,1607,57
5888,12,930,0,0,31170,5529,10523,214
5918,14,2040,1922,2,790,428,262,12
5937,19,253,6896,2,5309,1147,1160,5
5940,16,1381,0,1,3533,299,910,34
5943,16,1108,0,1,3555,386,347,1
5954,37,2629,957,3,186,16,0,0
5955,38,2116,0,3,18088,3899,3274,43
5957,14,449,0,1,12813,1089,1607,57
5958,18,1739,0,1,8772,881,154,8
5960,24,2535,13883,3,233,31,1,0
5966,18,919,0,1,87393,20932,11273,779
5998,12,930,0,0,31170,5529,10523,214
6015,12,1381,0,1,3533,299,910,34
6028,12,930,0,5,31170,5529,10523,214
6037,14,2669,0,5,6078,776,1146,351
6038,13,919,0,5,87393,20932,11273,779
6047,14,2485,277,7,2012,216,458,17
6065,12,2116,0,2,18088,3899,3274,43
6067,21,2690,8592,4,108,9,3,0
6075,14,1670,0,5,1589,209,35,0
6086,26,1739,0,2,8772,881,154,8
6127,28,442,9926,1,6431,973,857,21
6128,24,1909,0,15,6524,681,150,6
6134,17,1108,0,6,3555,386,347,1
6135,13,919,0,10,87393,20932,11273,779
6155,13,1709,7619,3,1094,230,160,5
6176,15,1913,1208,2,1175,98,65,0
6184,19,1381,0,6,3533,299,910,34
6188,14,2116,0,6,18088,3899,3274,43
6190,14,88,0,1,14082,3320,4235,126
6208,14,364,1567,3,5442,671,115,2
6225,18,2198,3899,3,196,8,3,0
6229,12,223,0,2,4022,1471,345,19
6234,15,2772,3100,1,287,25,17,0
6235,12,5,0,6,6792,1145,662,5
6240,12,11954,0,5,966,124,33,0
6241,17,5,0,2,6792,1145,662,5
6278,20,5,0,3,6792,1145,662,5
6298,22,88,3093,4,14082,3320,4235,126
6301,17,1265,0,1,451,110,19,0
6306,23,1148,684,4,66,82,4,0
6308,17,230,1870,1,1233,106,170,2
6310,29,2116,0,6,18088,3899,3274,43
6311,12,930,0,4,31170,5529,10523,214
6312,13,364,592,2,5442,671,115,2
6314,14,557,920,5,1273,142,58,0
6333,13,159,0,1,18283,3781,1014,59
6350,18,144,16285,5,1396,269,477,1
6351,14,919,0,4,87393,20932,11273,779
6361,12,2392,0,12,11860,2359,883,7
6375,12,253,454,2,5309,1147,1160,5
6380,12,2838,5558,4,214,11,9,0
6384,14,1390,0,7,10476,1165,602,34
6421,29,30,1806,5,2185,312,40,3
6425,14,449,0,1,12813,1089,1607,57
6431,30,887,0,3,18187,1660,230,4
6465,13,930,0,1,31170,5529,10523,214
6470,12,300,0,1,524,44,223,0
6476,16,159,0,3,18283,3781,1014,59
6485,12,930,0,2,31170,5529,10523,214
6493,15,1146,1172,8,1086,189,73,6
6498,14,2669,3056,0,6078,776,1146,351
6500,12,159,0,1,18283,3781,1014,59
6502,12,2902,846,0,814,86,98,0
6506,14,2392,0,10,11860,2359,883,7
6511,13,930,0,3,31170,5529,10523,214
6518,15,319,287,0,1994,523,62,0
6536,12,2902,0,6,814,86,98,0
6538,41,2912,2883,6,263,83,107,0
6581,13,253,10961,0,5309,1147,1160,5
6596,12,159,0,3,18283,3781,1014,59
6601,29,2392,2897,6,11860,2359,883,7
6605,30,795,0,37,5606,967,1547,8
6606,21,401,0,1,6906,1070,394,6
6608,14,1390,0,2,10476,1165,602,34
6610,23,930,0,6,31170,5529,10523,214
6652,42,1347,4021,8,1775,126,58,0
6653,16,569,972,3,307,46,43,0
6654,22,919,0,9,87393,20932,11273,779
6692,26,704,0,0,577,64,51,0
6704,12,11954,0,2,966,124,33,0
6714,12,2392,0,17,11860,2359,883,7
6728,18,2164,4716,0,922,185,65,1
6729,17,2126,0,1,4536,798,642,5
6732,13,2970,0,3,13647,5441,2468,212
6759,12,2725,29151,0,118,44,8,0
6760,17,307,0,1,4829,1088,692,3
6780,13,2998,4270,2,68,6,0,0
6786,14,919,0,15,87393,20932,11273,779
6794,12,3008,1317,3,247,20,5,0
6800,22,679,0,0,336,15,0,0
6801,14,2425,0,2,1230,238,51,3
6821,17,919,0,6,87393,20932,11273,779
6838,12,223,296,2,4022,1471,345,19
6856,15,696,1716,2,2282,182,136,18
6859,17,375,0,9,529,46,9,0
6885,42,2150,0,3,1969,196,62,0
6902,21,1265,0,0,451,110,19,0
6907,18,3019,2152,2,8045,500,228,57
6916,16,1490,317,5,198,16,1,0
6918,20,2970,0,0,13647,5441,2468,212
6919,15,2970,0,5,13647,5441,2468,212
6920,23,2942,2914,1,295,27,16,0
6923,16,919,0,15,87393,20932,11273,779
6925,14,2970,0,1,13647,5441,2468,212
6928,21,2898,0,0,1102,105,60,2
6933,17,2970,0,12,13647,5441,2468,212
6937,12,2592,0,4,802,323,9,20
6938,17,686,0,1,44152,7357,2156,82
6947,13,2970,0,1,13647,5441,2468,212
6960,13,2116,0,0,18088,3899,3274,43
6966,33,523,2901,4,326,32,10,0
6968,20,601,0,2,13478,1286,283,17
6978,12,1777,246,4,185,11,0,0
6980,43,2970,0,1,13647,5441,2468,212
6988,12,223,0,0,4022,1471,345,19
6989,18,1871,4877,0,422,34,36,0
6994,14,1307,0,3,4128,5025,600,10
7029,21,319,966,5,1994,523,62,0
7039,14,919,0,9,87393,20932,11273,779
7048,14,253,769,1,5309,1147,1160,5
7110,17,2956,6113,1,364,61,27,0
7112,14,1443,6973,3,672,91,149,0
7118,16,183,0,6,22625,4069,2496,45
7123,12,183,0,2,22625,4069,2496,45
7134,25,2669,551,4,6078,776,1146,351
7136,12,1934,0,2,4957,578,329,11
7155,33,1347,3251,4,1775,126,58,0
7158,17,198,0,6,908,42,69,0
7160,12,2129,0,6,3375,276,92,5
7199,13,1934,0,2,4957,578,329,11
7206,18,2970,0,2,13647,5441,2468,212
7207,24,2798,4214,1,1942,189,366,2
7210,28,1347,0,1,1775,126,58,0
7214,13,334,0,0,5134,842,58,9
7219,49,1347,0,5,1775,126,58,0
7224,89,21466,13094,10,565,19,0,0
7225,12,36,2983,8,1570,173,26,1
7227,36,3203,0,5,377,6,0,0
7229,16,3205,0,1,261,13,2,0
7261,14,3262,8861,1,2090,202,42,7
7262,16,449,0,3,12813,1089,1607,57
7308,12,1393,657,9,182,72,9,5
7317,13,2970,0,0,13647,5441,2468,212
7348,13,2726,2931,2,168,4,21,0
7351,31,3301,3228,1,533,44,12,0
7352,15,2775,0,1,2430,155,156,2
7353,12,307,0,0,4829,1088,692,3
7356,27,334,0,2,5134,842,58,9
7357,16,36,2435,0,1570,173,26,1
7358,16,26,4065,1,3150,257,138,7
7359,19,2970,0,5,13647,5441,2468,212
7377,14,334,0,4,5134,842,58,9
7378,16,2116,0,5,18088,3899,3274,43
7385,12,3309,2029,0,416,32,100,0
7404,19,1909,0,0,6524,681,150,6
7439,18,3140,12299,4,259,69,31,2
7444,17,1390,0,2,10476,1165,602,34
7458,14,2040,0,4,790,428,262,12
7467,14,1381,1475,1,3533,299,910,34
7472,23,919,0,5,87393,20932,11273,779
7477,44,2970,0,20,13647,5441,2468,212
7497,16,3347,1992,1,209,14,0,0
7513,12,3320,9426,0,255,21,30,0
7535,13,1871,1040,0,422,34,36,0
7597,12,364,0,1,5442,671,115,2
7610,14,2230,3392,2,116,8,4,0
7674,13,930,0,3,31170,5529,10523,214
7720,14,2849,8654,5,576,76,18,0
7734,20,1537,840,0,288,30,10,1
7747,87,3488,0,12,1463,221,427,4
7764,12,919,0,1,87393,20932,11273,779
7774,17,3500,994,1,148,27,1,0
7781,12,919,0,4,87393,20932,11273,779
7815,63,3026,5727,3,844,43,1,0
7816,15,2669,0,4,6078,776,1146,351
7828,13,159,0,1,18283,3781,1014,59
7845,12,1347,1577,6,1775,126,58,0
7853,23,1720,1004,2,441,65,38,0
7856,22,919,0,0,87393,20932,11273,779
7860,21,30,1926,1,2185,312,40,3
7862,29,1670,0,5,1589,209,35,0
7903,21,3432,650,7,995,82,79,0
7911,22,930,0,13,31170,5529,10523,214
7933,71,919,0,9,87393,20932,11273,779
7935,18,2973,3482,2,493,27,17,0
7948,28,1422,11206,7,270,20,8,0
7950,29,2645,0,4,3561,585,613,0
7952,14,1709,4696,5,1094,230,160,5
7953,17,930,0,2,31170,5529,10523,214
7959,12,3594,1199,2,171,6,2,0
7960,18,3320,436,1,255,21,30,0
7977,21,3552,7024,0,270,45,4,0
7979,12,3602,343,0,61,4,1,0
7984,26,919,0,9,87393,20932,11273,779
8000,19,1496,3585,0,559,114,49,0
8014,13,2860,0,6,3359,467,134,7
8019,12,1496,4210,0,559,114,49,0
8022,12,2860,0,1,3359,467,134,7
8044,13,36,482,8,1570,173,26,1
8048,14,919,0,2,87393,20932,11273,779
8050,14,71,0,7,1936,328,2317,1
8073,15,3567,0,1,2951,309,88,4
8077,29,88,0,0,14082,3320,4235,126
8106,23,3652,9990,2,218,12,3,0
8108,23,2392,0,9,11860,2359,883,7
8117,18,2961,1664,0,128,10,3,0
8118,22,3019,0,4,8045,500,228,57
8131,17,11954,0,1,966,124,33,0
8148,15,3619,2941,0,126,4,0,0
8196,13,3725,1189,2,186,24,0,0
8198,12,223,0,7,4022,1471,345,19
8225,66,3376,88129,6,929,86,41,2
8226,38,3019,0,4,8045,500,228,57
8230,65,2116,0,4,18088,3899,3274,43
8237,12,3725,5220,1,186,24,0,0
8242,17,812,3226,2,628,98,215,2
8245,20,930,0,1,31170,5529,10523,214
8247,17,930,0,7,31170,5529,10523,214
8255,12,930,0,1,31170,5529,10523,214
8274,12,919,0,1,87393,20932,11273,779
8303,20,3721,7984,4,101,7,1,0
8307,17,449,0,1,12813,1089,1607,57
8308,13,2645,0,6,3561,585,613,0
8312,18,686,0,4,44152,7357,2156,82
8364,12,1739,0,12,8772,881,154,8
8404,20,264,0,3,4701,839,1408,55
8407,18,3757,7667,1,93,8,0,0
8408,14,334,0,1,5134,842,58,9
8485,14,3788,2187,3,171,4,5,0
8505,13,3799,1707,4,186,23,8,1
8506,12,3019,0,2,8045,500,228,57
8511,16,2849,12102,4,576,76,18,0
8572,12,1146,1263,0,1086,189,73,6
8584,12,1351,0,0,572,171,185,0
8604,16,3836,4640,2,136,4,0,0
8612,18,3601,0,2,3773,343,360,2
8617,16,2956,766,1,364,61,27,0
8618,12,2645,0,1,3561,585,613,0
8619,15,2392,0,3,11860,2359,883,7
8661,14,2824,14644,0,306,28,26,0
8666,18,1909,0,2,6524,681,150,6
8667,13,1979,0,1,1588,141,66,7
8674,22,2775,0,8,2430,155,156,2
8740,14,919,0,1,87393,20932,11273,779
8749,17,800,708,0,244,18,15,0
8754,16,3019,1590,1,8045,500,228,57
8779,12,3898,1350,0,161,2,0,0
8784,12,3883,1936,4,91,29,4,0
8807,14,2817,2982,3,9604,1244,1437,8
8817,38,3301,10214,5,533,44,12,0
8819,12,26,0,2,3150,257,138,7
8833,26,2150,0,1,1969,196,62,0
8928,14,2817,0,0,9604,1244,1437,8
8974,18,2902,3119,1,814,86,98,0
8976,15,930,0,2,31170,5529,10523,214
8978,17,88,0,0,14082,3320,4235,126
8995,19,183,0,4,22625,4069,2496,45
9001,15,2425,3536,2,1230,238,51,3
9005,12,686,0,2,44152,7357,2156,82
9007,17,279,0,1,6176,374,578,8
9016,14,3270,5696,9,221,53,4,0
9017,20,3382,0,8,8009,3559,183,24
9053,14,3269,3290,2,761,56,15,0
9055,13,887,0,0,18187,1660,230,4
9073,12,919,0,2,87393,20932,11273,779
9085,17,3488,1671,8,1463,221,427,4
9105,14,276,785,0,201,17,10,0
9106,17,696,0,5,2282,182,136,18
9144,15,159,0,6,18283,3781,1014,59
9174,14,3834,0,2,179,55,5,0
9198,15,2645,1060,0,3561,585,613,0
9202,26,3700,1601,1,373,39,31,2
9211,22,334,0,4,5134,842,58,9
9220,18,1913,3025,9,1175,98,65,0
9247,13,183,0,0,22625,4069,2496,45
9254,72,442,0,2,6431,973,857,21
9283,12,776,4285,1,1895,312,225,1
9311,13,3592,1844,1,168,4,3,0
9334,12,3186,1522,1,188,12,21,0
9357,16,3567,5788,0,2951,309,88,4
9358,12,333,5656,0,1233,104,75,4
9361,12,919,0,11,87393,20932,11273,779
9364,18,1764,0,4,7461,764,1264,8
9365,14,1106,2309,2,2410,140,202,2
9380,12,2970,0,3,13647,5441,2468,212
9398,12,4095,743,0,163,9,3,0
9480,18,930,0,2,31170,5529,10523,214
9491,15,3903,403,0,476,181,363,1
9506,15,4147,5211,0,290,53,23,0
9510,14,4150,3098,2,83,9,0,0
9513,14,919,0,8,87393,20932,11273,779
9538,15,1569,0,0,3015,188,151,2
9542,15,2392,2578,4,11860,2359,883,7
9573,25,4176,22968,0,402,13,2,0
9575,25,3874,0,7,1525,262,49,0
9584,16,1390,0,3,10476,1165,602,34
9617,13,1913,1920,0,1175,98,65,0
9635,16,3567,0,3,2951,309,88,4
9653,15,4176,7165,4,402,13,2,0
9655,23,919,0,4,87393,20932,11273,779
9664,45,1106,3004,1,2410,140,202,2
9670,12,1893,0,1,1077,77,42,2
9695,18,319,574,1,1994,523,62,0
9699,18,230,9910,7,1233,106,170,2
9700,17,930,0,2,31170,5529,10523,214
9722,35,2970,0,14,13647,5441,2468,212
9751,23,4176,4545,0,402,13,2,0
9753,18,919,0,4,87393,20932,11273,779
9781,25,4253,0,2,19585,6948,155,56
9800,24,25,0,3,4968,641,328,23
9802,12,3019,0,8,8045,500,228,57
9808,17,930,0,3,31170,5529,10523,214
9825,12,4274,1802,0,173,18,1,0
9859,12,3019,719,4,8045,500,228,57
9885,28,2148,640,0,450,54,6,0
9915,23,2970,0,5,13647,5441,2468,212
9930,13,4307,1476,0,66,1,0,0
9975,18,2970,0,3,13647,5441,2468,212
9990,12,364,899,1,5442,671,115,2
10001,23,847,5386,0,591,67,15,0
10028,17,88,0,3,14082,3320,4235,126
10072,18,4358,0,2,181,5,0,0
10079,32,183,37288,0,22625,4069,2496,45
10080,14,3732,0,3,398,16,14,0
10105,17,183,0,1,22625,4069,2496,45
10162,18,4403,8602,4,205,24,4,0
10196,22,1080,0,2,1597,188,81,1
10213,17,4429,4902,1,88,6,0,0
10216,47,3567,0,9,2951,309,88,4
10256,17,2970,0,2,13647,5441,2468,212
10289,23,4455,29020,1,116,5,0,0
10291,14,2775,0,3,2430,155,156,2
10295,18,4456,294,14,213,13,3,0
10327,12,29,0,3,2250,318,28,1
10345,29,442,0,1,6431,973,857,21
10363,21,914,1691,8,159,16,7,0
10371,21,230,0,4,1233,106,170,2
10374,26,2817,0,1,9604,1244,1437,8
10380,12,1934,0,4,4957,578,329,11
10403,37,565,0,1,125,32,22,0
10416,13,2817,0,2,9604,1244,1437,8
10425,13,2817,795,2,9604,1244,1437,8
10444,13,3058,5704,1,1123,117,124,1
10459,28,4504,5193,7,1,3,0,0
10460,12,4360,0,1,404,62,68,0
10465,14,226,0,3,1293,266,55,0
10510,40,364,1813,4,5442,671,115,2
10511,28,3748,0,2,1391,589,237,7
10520,17,919,0,8,87393,20932,11273,779
10540,15,4290,5911,5,517,64,40,0
10578,19,4101,3786,6,133,9,6,0
10581,13,3567,0,0,2951,309,88,4
10610,14,887,0,5,18187,1660,230,4
10613,48,4552,8102,7,361,20,0,0
10617,38,4505,0,6,25123,1245,582,4
10680,13,4576,650,5,171,11,2,0
10689,13,2775,0,5,2430,155,156,2
10712,26,3541,2643,4,366,9,16,0
10715,21,2116,0,0,18088,3899,3274,43
10789,12,4608,383,1,63,4,2,0
10795,22,4610,15141,3,226,21,0,0
10839,18,307,0,0,4829,1088,692,3
10943,28,1124,1180,4,3000,456,140,7
10948,16,1934,0,1,4957,578,329,11
10979,13,919,0,4,87393,20932,11273,779
10996,12,4677,3101,0,63,12,1,0
10999,15,307,0,3,4829,1088,692,3
11009,37,2310,14332,4,3016,2342,220,2
11034,12,3019,0,4,8045,500,228,57
11040,16,919,0,0,87393,20932,11273,779
11050,17,485,674,0,2908,265,444,11
11064,16,333,2765,0,1233,104,75,4
11065,13,4257,0,3,6461,434,186,6
11080,32,4253,0,2,19585,6948,155,56
11097,23,2129,0,7,3375,276,92,5
11109,28,333,8108,1,1233,104,75,4
11110,23,4257,0,1,6461,434,186,6
11127,17,609,7710,0,691,113,44,1
11132,30,1909,0,2,6524,681,150,6
11142,18,2817,1362,1,9604,1244,1437,8
11150,12,4257,0,1,6461,434,186,6
11182,20,4496,6464,0,1015,190,2,0
11183,26,3019,0,5,8045,500,228,57
11210,28,4733,2375,1,773,68,7,5
11217,22,2970,0,3,13647,5441,2468,212
11224,13,4740,0,1,246,7,0,0
11251,14,4329,0,4,546,38,2,0
11289,12,4770,527,17,105,25,2,0
11298,15,183,0,0,22625,4069,2496,45
11305,18,74,0,2,2316,1126,74,65
11316,12,279,0,2,6176,374,578,8
11368,14,2116,1470,0,18088,3899,3274,43
11402,12,1118,1761,4,935,278,88,2
11407,14,307,0,2,4829,1088,692,3
11409,12,4505,0,0,25123,1245,582,4
11414,40,1163,1329,8,301,43,2,0
11415,28,4505,0,3,25123,1245,582,4
11436,13,557,402,3,1273,142,58,0
11551,24,4820,5474,1,310,8,24,0
11554,15,183,0,9,22625,4069,2496,45
11602,32,2798,4554,0,1942,189,366,2
11609,31,4895,2476,16,208,8,4,0
11627,18,930,0,2,31170,5529,10523,214
11659,62,199,1865,3,1815,188,149,3
11669,62,919,0,7,87393,20932,11273,779
11673,20,26,0,1,3150,257,138,7
11683,14,4253,0,0,19585,6948,155,56
11691,28,2973,5263,1,493,27,17,0
11702,30,930,0,2,31170,5529,10523,214
11707,16,4937,7228,3,81,5,0,0
11727,19,887,0,16,18187,1660,230,4
11742,13,4253,0,0,19585,6948,155,56
11746,13,3671,3137,2,429,57,7,0
11747,23,183,0,2,22625,4069,2496,45
11758,15,557,0,5,1273,142,58,0
11764,20,2965,1713,0,420,33,33,2
11769,13,3334,605,7,166,5,9,0
11814,17,919,0,7,87393,20932,11273,779
11818,14,4376,0,0,8164,611,194,3
11856,17,4498,16978,2,242,36,0,0
11872,12,30,1210,0,2185,312,40,3
12002,14,25,3883,6,4968,641,328,23
12036,17,3601,0,12,3773,343,360,2
12053,13,5003,8989,6,464,90,428,0
12074,22,4505,0,3,25123,1245,582,4
12127,13,266,0,3,1272,335,108,1
12128,16,561,15981,3,2002,186,155,11
12140,34,2040,7249,1,790,428,262,12
12164,14,3762,2823,2,138,41,9,1
12174,13,4524,1893,0,168,5,15,0
12176,18,439,0,0,2031,268,152,1
12178,12,2958,0,2,10470,655,210,6
12200,12,4764,3618,1,414,41,20,0
12209,19,5121,10873,3,198,6,1,0
12216,15,1934,0,2,4957,578,329,11
12239,23,4812,0,3,2052,159,505,4
12255,14,919,0,2,87393,20932,11273,779
12262,41,4496,7350,0,1015,190,2,0
12266,60,887,0,7,18187,1660,230,4
12360,12,4376,489,4,8164,611,194,3
12386,32,3577,4103,10,688,23,19,0
12421,18,1720,1930,1,441,65,38,0
12425,15,2252,4156,2,457,34,83,1
12426,21,3595,0,1,913,653,2,0
12427,12,3595,0,7,913,653,2,0
12430,18,438,0,2,2133,272,28,1
12431,14,5172,0,2,356,21,7,0
12466,13,3582,4850,1,701,57,44,2
12502,55,1106,0,0,2410,140,202,2
12511,16,2970,0,0,13647,5441,2468,212
12525,15,333,5250,0,1233,104,75,4
12532,16,183,0,3,22625,4069,2496,45
12585,12,1106,0,0,2410,140,202,2
12641,17,1913,377,1,1175,98,65,0
12649,13,1307,0,2,4128,5025,600,10
12670,44,2817,6933,5,9604,1244,1437,8
12680,13,5294,0,0,1,6,0,0
12716,13,4253,0,1,19585,6948,155,56
12744,36,1106,0,0,2410,140,202,2
12745,106,686,0,2,44152,7357,2156,82
12791,13,3929,0,2,155,20,20,0
12842,20,3525,8559,3,909,75,39,6
12844,16,5289,0,0,708,75,32,5
12858,19,3019,0,3,8045,500,228,57
12870,14,26,0,10,3150,257,138,7
12887,12,5351,709,1,249,24,12,0
12894,12,656,0,2,2320,203,1273,7
12898,12,4505,0,1,25123,1245,582,4
12900,18,4498,18281,15,242,36,0,0
12991,16,25,0,9,4968,641,328,23
13064,28,5020,0,3,929,82,17,0
13086,21,2451,1782,5,140,8,3,0
13101,25,919,0,2,87393,20932,11273,779
13148,19,183,507,7,22625,4069,2496,45
13172,13,4727,3191,9,100,5,4,0
13173,59,364,0,5,5442,671,115,2
13194,13,2817,515,0,9604,1244,1437,8
13197,17,196,8410,4,6140,649,497,114
13269,17,4856,0,8,17791,5927,2122,412
13308,13,4856,0,1,17791,5927,2122,412
13314,106,1106,8688,3,2410,140,202,2
13317,128,919,0,11,87393,20932,11273,779
13332,14,3019,0,3,8045,500,228,57
13340,12,3262,2172,0,2090,202,42,7
13349,13,4856,0,1,17791,5927,2122,412
13389,13,2798,1976,1,1942,189,366,2
13402,12,183,0,6,22625,4069,2496,45
13429,16,603,0,12,10647,1225,683,49
13454,15,845,1017,2,597,46,22,0
13481,13,795,378,0,5606,967,1547,8
13494,20,5234,1183,20,739,49,14,2
13536,18,2091,580,0,631,67,10,0
13544,24,5234,0,1,739,49,14,2
13555,12,1191,651,5,2768,93,260,1
13561,14,1390,0,0,10476,1165,602,34
13597,13,2798,749,0,1942,189,366,2
13601,12,88,0,2,14082,3320,4235,126
13607,12,5546,3730,0,482,70,4,0
13616,12,1934,0,0,4957,578,329,11
13626,16,1381,0,0,3533,299,910,34
13630,17,5179,465,6,468,21,12,0
13647,17,2970,0,3,13647,5441,2468,212
13686,42,179,4982,2,1416,147,352,10
13698,37,5544,0,3,683,38,55,2
13725,21,919,0,4,87393,20932,11273,779
13797,14,230,2336,8,1233,106,170,2
13800,12,1390,0,3,10476,1165,602,34
13809,12,2970,0,3,13647,5441,2468,212
13823,15,5256,0,1,1621,249,174,1
13858,13,1036,438,1,8236,1305,11442,43
13904,24,478,0,1,300,29,13,0
13983,17,3584,7593,17,140,12,0,0
13986,27,919,0,6,87393,20932,11273,779
13992,16,1124,0,12,3000,456,140,7
14002,42,36,14706,0,1570,173,26,1
14013,22,5739,0,4,15236,2252,705,16
14017,33,3277,0,1,13898,2866,869,12
14038,14,603,0,1,10647,1225,683,49
14067,17,183,437,3,22625,4069,2496,45
14078,12,4701,8906,4,408,90,12,0
14091,12,4505,0,1,25123,1245,582,4
